Drugs/atracurium.pdf,https://www.google.com/url?sa=i&url=https://twitter.com/nhs_lothian&psig=AOvVaw2sh253PbYR_g35SCeLSB3M&ust=1588409758731000&source=images&cd=vfe&ved=0CAIQjRxqFwoTCNCV0s2lkukCFQAAAAAdAAAAABAE,True
Drugs/atracurium.pdf,https://www.medicines.org.uk/emc/product/3785/smpc.Accessed:02/08/23 2. Atracurium besilate,False
Drugs/clonidine.pdf,http://www.ics.ac.uk/,True
Drugs/clonidine.pdf,http://www.micromedexsolutions.com/,True
Drugs/dexmedetomidine.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/dobutamine.pdf,https://www.medicines.org.uk/emc/product/6462/smpcAccessed08/09/2022  2. Dobutamine,False
Drugs/dobutamine.pdf,http://intranet.lothian.scot.nhs.uk/Directory/MedicinesManagement/DrugsTherapeutics/Documents/Guidelines/NHS%20Lothian%20UK%20IV%20Guide.pdf,False
Drugs/fentanyl.pdf,http://www.emc.medicines.org.uk/,False
Drugs/fentanyl.pdf,http://www.emc.medicines.org.uk/,False
Drugs/glyceryl_trinitrate.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/heparin_critical_care_only.pdf,http://intranet.lothian.scot.nhs.uk/NHSLothian/Healthcare/A-Z/Haematology/policy/Documents/Antithrombotic%20Gui deline.pdf,False
Drugs/hydralazine.pdf,http://www.emc.medicines.ork.uk/,False
Drugs/insulin.pdf,http://www.emc.medicines.org.uk/,False
Drugs/insulin.pdf,http://www.injguide.nhs.uk/,False
Drugs/isoprenaline.pdf,http://www.injguide.nhs.uk/,False
Drugs/isoprenaline.pdf,https://www.medicinescomplete.com/,True
Drugs/isoprenaline.pdf,https://www.medicinescomplete.com/[Accessed11May2017]3.Medicines.org.uk.2021.IsoprenalineMacure0.2mg/ml concentrate for solution for infusion - Summary of Product Characteristics (SmPC) - (emc). [online] Available at: <,False
Drugs/ketamine_for_status epilepticus.pdf,http://intranet.lothian.scot.nhs.uk/Directory/PainAdultInpatientManagement/Pages/KETAMINE.aspx,False
Drugs/ketamine_for_status epilepticus.pdf,http://intranet.lothian.scot.nhs.uk/Directory/PainAdultInpatientManagement/Pages/KETAMINE.aspx,False
Drugs/ketamine_in_asthma.pdf,http://www.medicines.org.uk/emc/product/6935/smpc,True
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/10155/smpc,False
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/10155/smpc,False
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/10831,False
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/10831,False
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/9165/smpc,False
Drugs/labetalol.pdf,https://www.medicines.org.uk/emc/product/9165/smpc,False
Drugs/labetalol.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/labetalol.pdf,https://www.google.com/url?sa=i&url=https://twitter.com/nhs_lothian&psig=AOvVaw2sh253PbYR_g35SCeLSB3M&ust=1588409758731000&source=images&cd=vfe&ved=0CAIQjRxqFwoTCNCV0s2lkukCFQAAAAAdAAAAABAE,True
Drugs/labetalol.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/magnesium.pdf,https://www.medicines.org.uk/emc/product/1990/smpc,False
Drugs/magnesium.pdf,https://www.medicines.org.uk/emc/product/1990/smpc,False
Drugs/midazolam.pdf,https://www.medicines.org.uk/emc/product/10967/smpclastreviewed06/03/2023,False
Drugs/milrinone.pdf,https://www.medicines.org.uk/emc/product/1460/smpc,False
Drugs/milrinone.pdf,https://www.medicines.org.uk/emc/product/1460/smpc2.Milrinone,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/13178/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/13178/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/13178/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/6426/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/6426/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/6426/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/3576/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/3576/smpc,False
Drugs/morphine.pdf,https://www.medicines.org.uk/emc/product/3576/smpc,False
Drugs/morphine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/morphine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/morphine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/nicardipine.pdf,http://www.emc.medicines.org.uk/,False
Drugs/nicardipine.pdf,http://www.emc.medicines.org.uk/,False
Drugs/nicardipine.pdf,http://www.injguide.nhs.uk/,False
Drugs/nimodipine.pdf,https://www.medicines.org.uk/emc/product/1366/smpc#gref,False
Drugs/nimodipine.pdf,https://www.medicines.org.uk/emc/product/1366/smpc#gref.Accessed18/04/2023. 2. Medusa,False
Drugs/noradrenaline (central).pdf,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4de72a8-2a75-4984-ce90-e4870226dc12,False
Drugs/noradrenaline (central).pdf,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4de72a8-2a75-4984-ce90-e4870226dc12,False
Drugs/noradrenaline (central).pdf,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4de72a8-2a75-4984-ce90-e4870226dc12Accessed09/04/2020  5. Micromedex www.micromedexsolutions.com (Athens password required). Accessed online on 30/05/2022   Title:  NORADRENALINE (NOREPINEPHRINE)   ID: Authors:  Anne Neally   Category:  Document Version: 4.0  Status Draft/Final: FINAL  Review,False
Drugs/noradrenaline (peripheral).pdf,http://www. medicines.org.uk Medusa Injectable Medicines Guide available at,False
Drugs/pancuronium.pdf,https://www.medicines.org.uk/emc/product/3793/smpc  Accessed Jan 2022 2. Pancuronium Bromide,False
Drugs/phenobarbitone.pdf,http://www.medicines.org.uk/,True
Drugs/phenobarbitone.pdf,http://www.injguide.nhs.uk/,False
Drugs/phenobarbitone.pdf,https://doi.org/10.1007/978-3-540-77290-3_76,True
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/10818/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/10818/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/10818/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/12563/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/12563/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/5577/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/5577/smpc,False
Drugs/phenylephrine.pdf,https://www.medicines.org.uk/emc/product/5577/smpc,False
Drugs/phenylephrine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/phenylephrine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/phenylephrine.pdf,https://www.medusaimg.nhs.uk/IVGuideDisplay.asp,True
Drugs/piperacillin_tazobactam extended_infusion.pdf,https://www.eucast.org/clinical_breakpoints  (2) Evans L,False
Drugs/piperacillin_tazobactam extended_infusion.pdf,https://www.sapg.scot/media/6598/20220120-changes-to-antibiotic-susceptibility-reporting-from-microbiology-laboratories_fk-sq.pdf,True
Drugs/piperacillin_tazobactam extended_infusion.pdf,https://doi.org/10.1016/j.ijantimicag.2015 .01.007  (5) Sanford Healthcare Centre. Extended-Infusion Piperacil lin-Tazobactam Protocol. Aug 2016. Available at: file:///C:/Users/katherine.hill/Downloads/SHC-Extend ed-Infusion-Piperacillin-Tazobactam.pdf,False
Drugs/piperacillin_tazobactam extended_infusion.pdf,https://renaldrugdatabase.com.Accessed09/06/22,False
Drugs/potassium.pdf,https://www.medicines.org.uk/emc/product/6272/smpcon26/04/23.Lastrevised01/07/20.6.BNFonline.Accessedon26/04/23. 7. Injectable Medicines Guide – Potassium Chloride. Accessed on 25/04/23. Last revised 04/10/21.                                     Title:  Potassium   Author: :Anne Neally  Document Version: 3.0 Reviewed,False
Drugs/rocuronium.pdf,https://www.medicines.org.uk/emc/product/553/smpc(Revisionoftext05/06/20) 2. United Kingdom Clinical Pharmacy Association,False
Drugs/salbutamol.pdf,https://www.medicines.org.uk/emc/product/853/smp,False
Drugs/salbutamol.pdf,https://www.medicines.org.uk/emc/product/853/smpon13/04/22.Lastupdated07/01/2022. 2. Minimum infusion volumes for fluid restricted critically ill patients. Critical Care G roup. UKCPA. 4th Edition 2012. 3. Medusa,False
Drugs/stress ulcer prophylaxis.pdf,https://doi.org/10.1007/s00134-019-05526-z 4. Hui-Bin Huang et al. Stress ulcer prophylaxis in intensive  care unit patients receiving enteral nutrition:a systematic review and meta-analysis. Critical Care (2018)22:20.  Stress Ulcer Prophylaxis Author: Niall Alexander,False
Drugs/valproate.pdf,https://www.medicines.org.uk/emc/product/1445,False
Drugs/valproate.pdf,https://www.medicines.org.uk/emc/product/1445,False
Drugs/valproate.pdf,https://www.medicines.org.uk/emc/product/293/smpc,False
Drugs/valproate.pdf,https://www.medicines.org.uk/emc/product/1209/smpc,False
Drugs/valproate.pdf,https://medusa.wales.nhs.uk/IVGuideDisplay.asp,True
Drugs/valproate.pdf,http://intranet.lothian.scot.nhs.uk/Directory/neurology/Protocols/,False
Drugs/valproate.pdf,https://www.medicines.org.uk/emc/product/293/smpcc)SodiumValproate100mg/ml solution for injection or infusion. Wockhard t UK Ltd. Last updated 04/08/2022,False
Drugs/valproate.pdf,https://medusa.wales.nhs.uk/IVGuideDisplay.asp,True
Drugs/vasopressin organ donation.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/vasopressin organ donation.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5015577/,False
Drugs/vasopressin organ donation.pdf,https://www.google.com/url?sa=i&url=https://twitter.com/nhs_lothian&psig=AOvVaw2sh253PbYR_g35SCeLSB3M&ust=1588409758731000&source=images&cd=vfe&ved=0CAIQjRxqFwoTCNCV0s2lkukCFQAAAAAdAAAAABAE,True
Drugs/vasopressin organ donation.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/vasopressin_sepsis.pdf,https://medusa.wales.nhs.uk/IVGuideDisplayNewFormat.asp,True
Drugs/vasopressin_sepsis.pdf,http://www.medicnes.org.uk/,False
